,Sample,Microbes,Culture,Media,Strain,Mean_TIC,TOTAL_TIC,CORRECTION2,PEAK_AREA,PEAK_AREA_TIC,PEAK_AREA_TIC_Log,PEAK_AREA_Log,TIC_Log_Scaled,Metabolites,Log_Scaled,Class,Sample_ID_F
744,60,B,Single,SA,R651,3612980086,7122443142,1.971348574,35589896,70160090.75,7.846090142,7.551326719,NA,X3OMethyl_Glucose,0.08100829,TCA Glycolysis,60_B_Single_SA_R651
781,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,214945222,189354146.8,8.27727482,8.332327796,-0.887641374,gluconic.acid,-0.517268726,TCA Glycolysis,64_B_Single_SA_R695
782,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,2045074433,1801590753,9.255656144,9.310709119,0.072207862,glucose.Unk_hexose,0.28825234,TCA Glycolysis,64_B_Single_SA_R695
783,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,1776850662,1565301326,9.194597953,9.249650928,0.713587588,glyceric.acid,0.744154342,TCA Glycolysis,64_B_Single_SA_R695
784,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,10866664,9572894.298,6.981043264,7.036096239,-0.117895698,glycerol.3.phosphate,0.093635845,TCA Glycolysis,64_B_Single_SA_R695
785,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,754264513,664462843,8.8224707,8.877523675,NA,isocitric.acid,0.25605986,TCA Glycolysis,64_B_Single_SA_R695
786,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,680757485,599707458.2,8.77793945,8.832992425,0.455071325,lactic.acid,0.640432988,TCA Glycolysis,64_B_Single_SA_R695
787,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,1799950691,1585651098,9.200207633,9.255260608,0.242678296,malic.acid,0.371713788,TCA Glycolysis,64_B_Single_SA_R695
788,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,19952924,17577356.99,7.244953573,7.300006548,-0.256751486,maltose_sucrose,0.010307831,TCA Glycolysis,64_B_Single_SA_R695
789,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,7211824,6353194.398,6.802992144,6.858045119,-0.155651279,mannitol_sorbitol,0.059143928,TCA Glycolysis,64_B_Single_SA_R695
790,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,333437931,293739280.8,8.467962027,8.523015002,0.185573008,pyruvic.acid,0.446764419,TCA Glycolysis,64_B_Single_SA_R695
791,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,394430396,347470068.9,8.5409174,8.595970376,-0.186672321,succinic.acid,0.035778601,TCA Glycolysis,64_B_Single_SA_R695
792,64,B,Single,SA,R695,8085036153,7122443142,0.880941409,47293408,41662721.49,7.619747636,7.674800611,NA,X3OMethyl_Glucose,0.219205089,TCA Glycolysis,64_B_Single_SA_R695
793,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,1812226741,880099353,8.944531702,9.258212535,0.3024629,gluconic.acid,0.821170848,TCA Glycolysis,65_B_Single_SA_R695
794,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,1646500385,799615131.4,8.902881004,9.216561837,-0.494827199,glucose.Unk_hexose,0.141376957,TCA Glycolysis,65_B_Single_SA_R695
795,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,1699700616,825451572.1,8.916691599,9.230372432,0.153386168,glyceric.acid,0.7151044,TCA Glycolysis,65_B_Single_SA_R695
796,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,20172385,9796623.45,6.991076416,7.304757248,-0.102033991,glycerol.3.phosphate,0.479037065,TCA Glycolysis,65_B_Single_SA_R695
797,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,680784065,330619564.1,8.519328549,8.833009382,NA,isocitric.acid,0.214766048,TCA Glycolysis,65_B_Single_SA_R695
798,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,647112318,314267039.3,8.497298834,8.810979667,-0.247407156,lactic.acid,0.596603404,TCA Glycolysis,65_B_Single_SA_R695
799,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,4662677712,2264407397,9.354954565,9.668635398,0.530904567,malic.acid,0.940520987,TCA Glycolysis,65_B_Single_SA_R695
800,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,18701219,9082158.634,6.958189083,7.271869916,-0.803737095,maltose_sucrose,-0.045027338,TCA Glycolysis,65_B_Single_SA_R695
801,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,7790216,3783281.587,6.577868667,6.8915495,-0.511605816,mannitol_sorbitol,0.107002403,TCA Glycolysis,65_B_Single_SA_R695
802,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,1240327769,602359319.8,8.779855634,9.093536467,0.792918672,pyruvic.acid,1.530728236,TCA Glycolysis,65_B_Single_SA_R695
803,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,2193840297,1065428173,9.027524177,9.341205009,0.622447803,succinic.acid,1.002493849,TCA Glycolysis,65_B_Single_SA_R695
804,65,B,Single,SA,R695,14665937294,7122443142,0.485645274,36103571,17533528.65,7.243869327,7.55755016,NA,X3OMethyl_Glucose,0.087973809,TCA Glycolysis,65_B_Single_SA_R695
805,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,1972738385,1049975924,9.021179341,9.295069495,0.439169894,gluconic.acid,0.874450498,TCA Glycolysis,66_B_Single_SA_R695
806,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,1646979241,876592944.6,8.942797971,9.216688125,-0.430666443,glucose.Unk_hexose,0.141573975,TCA Glycolysis,66_B_Single_SA_R695
807,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,1499493762,798094851.2,8.902054509,9.175944663,0.123880838,glyceric.acid,0.633089524,TCA Glycolysis,66_B_Single_SA_R695
808,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,19101735,10166762.1,7.007182661,7.281072816,-0.076571152,glycerol.3.phosphate,0.445061129,TCA Glycolysis,66_B_Single_SA_R695
809,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,698941018,372006367.7,8.570550374,8.844440528,NA,isocitric.acid,0.225370184,TCA Glycolysis,66_B_Single_SA_R695
810,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,526654843,280308280.8,8.447635928,8.721526082,-0.371719608,lactic.acid,0.418492451,TCA Glycolysis,66_B_Single_SA_R695
811,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,4152793552,2210294725,9.344450187,9.618340342,0.511339477,malic.acid,0.871314566,TCA Glycolysis,66_B_Single_SA_R695
812,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,24532847,13057432.7,7.115857796,7.38974795,-0.502993733,maltose_sucrose,0.186798594,TCA Glycolysis,66_B_Single_SA_R695
813,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,8280155,4407053.394,6.644148312,6.918038467,-0.406807593,mannitol_sorbitol,0.144839891,TCA Glycolysis,66_B_Single_SA_R695
814,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,909842156,484256992.9,8.685075901,8.958966055,0.608355543,pyruvic.acid,1.275050814,TCA Glycolysis,66_B_Single_SA_R695
815,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,1886342399,1003992277,9.001730372,9.275620526,0.579558375,succinic.acid,0.917417932,TCA Glycolysis,66_B_Single_SA_R695
816,66,B,Single,SA,R695,13381942066,7122443142,0.532242862,36241973,19289531.43,7.285321678,7.559211832,NA,X3OMethyl_Glucose,0.089833617,TCA Glycolysis,66_B_Single_SA_R695
853,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,1503957005,1763140185,9.246286844,9.177235421,0.840666543,gluconic.acid,0.70411203,TCA Glycolysis,7_B_Single_SA_R16
854,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,1977664088,2318483185,9.36520395,9.296152527,0.248290131,glucose.Unk_hexose,0.265543187,TCA Glycolysis,7_B_Single_SA_R16
855,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,1077991934,1263766778,9.101666934,9.032615511,0.526257979,glyceric.acid,0.417112954,TCA Glycolysis,7_B_Single_SA_R16
856,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,815996,956619.9923,5.980739453,5.91168803,-1.699305525,glycerol.3.phosphate,-1.519357034,TCA Glycolysis,7_B_Single_SA_R16
857,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,723362941,848023092.1,8.928407678,8.859356255,NA,isocitric.acid,0.239206801,TCA Glycolysis,7_B_Single_SA_R16
858,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,224966748,263736205.5,8.421169753,8.35211833,-0.437967745,lactic.acid,-0.317034997,TCA Glycolysis,7_B_Single_SA_R16
859,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,304972736,357529958.9,8.553312439,8.484261016,-0.962206263,malic.acid,-0.689188158,TCA Glycolysis,7_B_Single_SA_R16
860,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,40881763,47927087.64,7.680581039,7.611529616,0.574181085,maltose_sucrose,0.622967569,TCA Glycolysis,7_B_Single_SA_R16
861,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,6769537,7936159.531,6.899610389,6.830558966,-0.002883105,mannitol_sorbitol,0.019882036,TCA Glycolysis,7_B_Single_SA_R16
862,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,99552198,116708443.3,8.067102276,7.998050853,-0.595015071,pyruvic.acid,-0.550642652,TCA Glycolysis,7_B_Single_SA_R16
863,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,67886314,79585445.49,7.900833652,7.831782229,-1.25099092,succinic.acid,-0.955523066,TCA Glycolysis,7_B_Single_SA_R16
864,7,B,Single,SA,R16,6075437646,7122443142,1.172334169,46616386,54649982.13,7.737590024,7.668538601,NA,X3OMethyl_Glucose,0.212196404,TCA Glycolysis,7_B_Single_SA_R16
865,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,395251467,445450119.4,8.64879908,8.596873491,-0.224999112,gluconic.acid,-0.134847014,TCA Glycolysis,70_F_Single_SA_F16
866,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,1853967472,2089429390,9.320027699,9.26810211,0.175675835,glucose.Unk_hexose,0.221782862,TCA Glycolysis,70_F_Single_SA_F16
867,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,883314362,995499121.1,8.998040881,8.946115292,0.317369404,glyceric.acid,0.286769473,TCA Glycolysis,70_F_Single_SA_F16
868,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,20165811,22726956.55,7.356541282,7.304615693,0.475740206,glycerol.3.phosphate,0.478833999,TCA Glycolysis,70_F_Single_SA_F16
869,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,690432279,778120176.1,8.891046676,8.839121087,NA,isocitric.acid,0.220435589,TCA Glycolysis,70_F_Single_SA_F16
870,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,795597830,896642208.7,8.952619179,8.90069359,0.892316485,lactic.acid,0.775232717,TCA Glycolysis,70_F_Single_SA_F16
871,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,641866097,723385878.1,8.859370026,8.807444437,-0.392154012,malic.acid,-0.244485043,TCA Glycolysis,70_F_Single_SA_F16
872,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,39722927,44767911.2,7.650966831,7.599041242,0.517693807,maltose_sucrose,0.598407192,TCA Glycolysis,70_F_Single_SA_F16
873,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,13091341,14753998.15,7.168909725,7.116984135,0.422920198,mannitol_sorbitol,0.429018743,TCA Glycolysis,70_F_Single_SA_F16
874,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,451491621,508833017.1,8.706575284,8.654649695,0.650220964,pyruvic.acid,0.696864113,TCA Glycolysis,70_F_Single_SA_F16
875,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,466852804,526145137.1,8.721105561,8.669179972,0.112940989,succinic.acid,0.130745782,TCA Glycolysis,70_F_Single_SA_F16
876,70,F,Single,SA,F16,6319800979,7122443142,1.127004342,68046968,76689228.38,7.884734368,7.832808779,NA,X3OMethyl_Glucose,0.396053999,TCA Glycolysis,70_F_Single_SA_F16
901,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,887636002,809320451.9,8.908120515,8.948234909,0.237520732,gluconic.acid,0.373073689,TCA Glycolysis,73_F_Single_SA_F16
902,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,1607695830,1465849867,9.166089492,9.206203885,-0.071757589,glucose.Unk_hexose,0.125217934,TCA Glycolysis,73_F_Single_SA_F16
903,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,1023138449,932867605.6,8.969820012,9.009934406,0.260482001,glyceric.acid,0.382935766,TCA Glycolysis,73_F_Single_SA_F16
904,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,24464595,22306099.61,7.348423637,7.388538031,0.462906782,glycerol.3.phosphate,0.59922278,TCA Glycolysis,73_F_Single_SA_F16
905,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,666879743,608041374.8,8.783933132,8.824047526,NA,isocitric.acid,0.206452557,TCA Glycolysis,73_F_Single_SA_F16
906,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,783254784,714148721.2,8.853788663,8.893903056,0.64493137,lactic.acid,0.761712091,TCA Glycolysis,73_F_Single_SA_F16
907,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,1352385771,1233065649,9.090986199,9.131100593,0.039246242,malic.acid,0.200868559,TCA Glycolysis,73_F_Single_SA_F16
908,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,36571499,33344819.31,7.523028368,7.563142762,0.273659065,maltose_sucrose,0.527807111,TCA Glycolysis,73_F_Single_SA_F16
909,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,12150704,11078655.25,7.044487048,7.084601441,0.226188978,mannitol_sorbitol,0.382762512,TCA Glycolysis,73_F_Single_SA_F16
910,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,719458613,655981245.1,8.816891423,8.857005816,0.865037898,pyruvic.acid,1.081331179,TCA Glycolysis,73_F_Single_SA_F16
911,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,652117987,594582038.9,8.774211786,8.814326179,0.20124497,succinic.acid,0.319028836,TCA Glycolysis,73_F_Single_SA_F16
912,73,F,Single,SA,F16,7811660932,7122443142,0.911770647,45906955,41856614.06,7.621764094,7.661878487,NA,X3OMethyl_Glucose,0.204742144,TCA Glycolysis,73_F_Single_SA_F16
913,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,1049245709,1187207664,9.074526691,9.020877202,0.534319022,gluconic.acid,0.478083865,TCA Glycolysis,74_F_Single_SA_F16
914,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,1467163943,1660076627,9.220128135,9.166478645,0.015101721,glucose.Unk_hexose,0.063244188,TCA Glycolysis,74_F_Single_SA_F16
915,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,699279909,791225982.6,8.89830054,8.844651051,0.116313618,glyceric.acid,0.133877348,TCA Glycolysis,74_F_Single_SA_F16
916,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,22906097,25917946.27,7.413600585,7.359951095,0.565946943,glycerol.3.phosphate,0.558214077,TCA Glycolysis,74_F_Single_SA_F16
917,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,589199839,666671837.1,8.823912109,8.770262619,NA,isocitric.acid,0.156558835,TCA Glycolysis,74_F_Single_SA_F16
918,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,619440010,700888191.3,8.845648743,8.791999253,0.624556135,lactic.acid,0.558811519,TCA Glycolysis,74_F_Single_SA_F16
919,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,747509960,845797648.4,8.927266473,8.873616984,-0.265692444,malic.acid,-0.15343106,TCA Glycolysis,74_F_Single_SA_F16
920,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,28945862,32751860.61,7.515235977,7.461586487,0.258795559,maltose_sucrose,0.32808052,TCA Glycolysis,74_F_Single_SA_F16
921,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,13873777,15697995.46,7.195844199,7.14219471,0.465507708,mannitol_sorbitol,0.465030143,TCA Glycolysis,74_F_Single_SA_F16
922,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,590726953,668399746.4,8.825036276,8.771386787,0.880898248,pyruvic.acid,0.91865907,TCA Glycolysis,74_F_Single_SA_F16
923,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,419657720,474837168.4,8.676544706,8.622895217,0.038846081,succinic.acid,0.070705392,TCA Glycolysis,74_F_Single_SA_F16
924,74,F,Single,SA,F16,6294764709,7122443142,1.131486794,46814930,52970475.08,7.724033868,7.670384378,NA,X3OMethyl_Glucose,0.21426227,TCA Glycolysis,74_F_Single_SA_F16
961,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,258153127,269632184,8.43077173,8.41187739,-0.61386776,gluconic.acid,-0.4022735,TCA Glycolysis,78_F_Single_SA_F147
962,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,1717172899,1793528843,9.253708365,9.234814026,0.069077089,glucose.Unk_hexose,0.169851462,TCA Glycolysis,78_F_Single_SA_F147
963,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,1171834320,1223941196,9.087760553,9.068866213,0.498225605,glyceric.acid,0.471737587,TCA Glycolysis,78_F_Single_SA_F147
964,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,19479055,20345212.18,7.308462223,7.289567884,0.399730603,glycerol.3.phosphate,0.457247525,TCA Glycolysis,78_F_Single_SA_F147
965,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,654868966,683988420.4,8.835048749,8.81615441,NA,isocitric.acid,0.199130486,TCA Glycolysis,78_F_Single_SA_F147
966,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,652711580,681735103.9,8.833615657,8.814721318,0.59443582,lactic.acid,0.604053402,TCA Glycolysis,78_F_Single_SA_F147
967,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,1451760400,1516314491,9.180789285,9.161894946,0.206510356,malic.acid,0.243241849,TCA Glycolysis,78_F_Single_SA_F147
968,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,18315859,19130293.41,7.281721631,7.262827292,-0.186618679,maltose_sucrose,-0.0628111,TCA Glycolysis,78_F_Single_SA_F147
969,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,9524277,9947784.242,6.997726357,6.978832018,0.152253198,mannitol_sorbitol,0.231678884,TCA Glycolysis,78_F_Single_SA_F147
970,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,282662917,295231828.3,8.470163176,8.451268836,0.189859272,pyruvic.acid,0.310450095,TCA Glycolysis,78_F_Single_SA_F147
971,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,545925411,570200572.8,8.756027649,8.73713331,0.171008747,succinic.acid,0.218894568,TCA Glycolysis,78_F_Single_SA_F147
972,78,F,Single,SA,F147,6819219210,7122443142,1.044466078,36810399,38447213.07,7.584864864,7.565970525,NA,X3OMethyl_Glucose,0.09739821,TCA Glycolysis,78_F_Single_SA_F147
973,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,1506063519,969920127,8.986735972,9.177843289,0.377737481,gluconic.acid,0.704990751,TCA Glycolysis,79_F_Single_SA_F147
974,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,1523953296,981441324.2,8.99186434,9.182971658,-0.351799344,glucose.Unk_hexose,0.088974272,TCA Glycolysis,79_F_Single_SA_F147
975,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,1642520686,1057799922,9.02440353,9.215510848,0.370511023,glyceric.acid,0.692710115,TCA Glycolysis,79_F_Single_SA_F147
976,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,31937605,20568140.39,7.313195028,7.504302345,0.407212833,glycerol.3.phosphate,0.765289707,TCA Glycolysis,79_F_Single_SA_F147
977,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,638507707,411205416.3,8.614058826,8.805166144,NA,isocitric.acid,0.188937189,TCA Glycolysis,79_F_Single_SA_F147
978,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,604487119,389295813.8,8.590279734,8.781387051,-0.014664362,lactic.acid,0.537681573,TCA Glycolysis,79_F_Single_SA_F147
979,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,3098292676,1995331796,9.300015123,9.49112244,0.428576267,malic.acid,0.69626166,TCA Glycolysis,79_F_Single_SA_F147
980,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,18711170,12050182.58,7.080993627,7.272100945,-0.569494988,maltose_sucrose,-0.044572984,TCA Glycolysis,79_F_Single_SA_F147
981,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,8432440,5430576.581,6.734845942,6.92595326,-0.263400813,mannitol_sorbitol,0.156145574,TCA Glycolysis,79_F_Single_SA_F147
982,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,536746499,345670169.9,8.538661903,8.72976922,0.323245798,pyruvic.acid,0.839587661,TCA Glycolysis,79_F_Single_SA_F147
983,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,1416329150,912130286.5,8.960056876,9.151164194,0.51026451,succinic.acid,0.755973698,TCA Glycolysis,79_F_Single_SA_F147
984,79,F,Single,SA,F147,11059520763,7122443142,0.644010106,33538896,21599387.98,7.334441446,7.525548763,NA,X3OMethyl_Glucose,0.052156596,TCA Glycolysis,79_F_Single_SA_F147
985,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,1272143309,1757466786,9.244887126,9.104536038,0.838170038,gluconic.acid,0.599019326,TCA Glycolysis,8_B_Single_SA_R16
986,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,1412849952,1951853103,9.290447129,9.150096041,0.128129343,glucose.Unk_hexose,0.037686347,TCA Glycolysis,8_B_Single_SA_R16
987,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,1280404114,1768879094,9.247698149,9.107347061,0.820626541,glyceric.acid,0.52972273,TCA Glycolysis,8_B_Single_SA_R16
988,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,807164,1115097.577,6.047312872,5.906961784,-1.594057641,glycerol.3.phosphate,-1.526136957,TCA Glycolysis,8_B_Single_SA_R16
989,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,475301352,656629118.5,8.817320138,8.67696905,NA,isocitric.acid,0.070014789,TCA Glycolysis,8_B_Single_SA_R16
990,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,252186255,348395470.8,8.542072501,8.401721412,-0.135333082,lactic.acid,-0.218270344,TCA Glycolysis,8_B_Single_SA_R16
991,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,225899604,312080445.8,8.494266558,8.35391547,-1.072183074,malic.acid,-0.86854473,TCA Glycolysis,8_B_Single_SA_R16
992,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,21210870,29302830.32,7.46690957,7.326558482,0.166615913,maltose_sucrose,0.062526439,TCA Glycolysis,8_B_Single_SA_R16
993,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,4329806,5981629.728,6.776819526,6.636468438,-0.197034179,mannitol_sorbitol,-0.257361615,TCA Glycolysis,8_B_Single_SA_R16
994,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,119963910,165730217.6,8.2194017,8.079050612,-0.298444725,pyruvic.acid,-0.396746938,TCA Glycolysis,8_B_Single_SA_R16
995,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,59976105,82857027,7.918329346,7.777978258,-1.221899425,succinic.acid,-1.025317351,TCA Glycolysis,8_B_Single_SA_R16
996,8,B,Single,SA,R16,5155584423,7122443142,1.381500633,30511982,42152322.44,7.624821508,7.484470419,NA,X3OMethyl_Glucose,0.00618011,TCA Glycolysis,8_B_Single_SA_R16
997,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,839930606,633380409.4,8.801664626,8.924243407,0.047648418,gluconic.acid,0.338392076,TCA Glycolysis,80_F_Single_SA_F147
998,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,1591699909,1200279562,9.079282411,9.201861191,-0.211287427,glucose.Unk_hexose,0.118443073,TCA Glycolysis,80_F_Single_SA_F147
999,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,1451057245,1094222815,9.039105766,9.161684546,0.400147672,glyceric.acid,0.611601563,TCA Glycolysis,80_F_Single_SA_F147
1000,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,26114544,19692627.53,7.294303667,7.416882447,0.377346922,glycerol.3.phosphate,0.639883584,TCA Glycolysis,80_F_Single_SA_F147
1001,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,643823117,485498381.1,8.686187786,8.808766566,NA,isocitric.acid,0.192277131,TCA Glycolysis,80_F_Single_SA_F147
1002,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,558319554,421021290.6,8.624304058,8.746882838,0.070502768,lactic.acid,0.468980266,TCA Glycolysis,80_F_Single_SA_F147
1003,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,2647774074,1996650932,9.300302145,9.422880925,0.429110865,malic.acid,0.602360759,TCA Glycolysis,80_F_Single_SA_F147
1004,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,26828817,20231251.22,7.306022743,7.428601523,-0.140265805,maltose_sucrose,0.263210334,TCA Glycolysis,80_F_Single_SA_F147
1005,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,8152337,6147568.037,6.788703344,6.911282124,-0.178244051,mannitol_sorbitol,0.135188966,TCA Glycolysis,80_F_Single_SA_F147
1006,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,522206478,393788904.1,8.595263475,8.717842255,0.433465175,pyruvic.acid,0.816926991,TCA Glycolysis,80_F_Single_SA_F147
1007,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,1097585585,827674574.8,8.917859614,9.040438395,0.440099738,succinic.acid,0.612340655,TCA Glycolysis,80_F_Single_SA_F147
1008,80,F,Single,SA,F147,9445126334,7122443142,0.754086593,31634068,23854826.58,7.377576264,7.500155044,NA,X3OMethyl_Glucose,0.023734954,TCA Glycolysis,80_F_Single_SA_F147
1045,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,872499427,645886493.9,8.810156203,8.94076515,0.062793802,gluconic.acid,0.362275563,TCA Glycolysis,84_F_Single_SA_F212
1046,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,1549729835,1147220891,9.059647047,9.190255994,-0.242848438,glucose.Unk_hexose,0.100338272,TCA Glycolysis,84_F_Single_SA_F212
1047,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,1379126353,1020927988,9.00899511,9.139604057,0.339450852,glyceric.acid,0.578329419,TCA Glycolysis,84_F_Single_SA_F212
1048,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,28547961,21133243.04,7.324966148,7.455575095,0.425822144,glycerol.3.phosphate,0.695389196,TCA Glycolysis,84_F_Single_SA_F212
1049,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,688719042,509839105.4,8.707433143,8.838042091,NA,isocitric.acid,0.219434655,TCA Glycolysis,84_F_Single_SA_F212
1050,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,362946931,268679283.3,8.429234181,8.559843128,-0.417781476,lactic.acid,0.096565665,TCA Glycolysis,84_F_Single_SA_F212
1051,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,3043006856,2252651370,9.352693984,9.483302931,0.526694087,malic.acid,0.685501949,TCA Glycolysis,84_F_Single_SA_F212
1052,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,28556696,21139709.31,7.325099011,7.455707958,-0.103878998,maltose_sucrose,0.316519457,TCA Glycolysis,84_F_Single_SA_F212
1053,84,F,Single,SA,F212,9621392642,7122443142,0.740271539,11435876,8465653.531,6.92766049,7.058269438,0.041468381,mannitol_sorbitol,0.345149235,TCA Glycolysis,84_F_Single_SA_F212
